run_id,key,value,step,timestamp
ab631b9d0f6e4c14b707378fb9b7da19,_best_score,0.6950453086544973,16000,1687528917557
ab631b9d0f6e4c14b707378fb9b7da19,_best_score,0.6994176006149428,17000,1687530385102
ab631b9d0f6e4c14b707378fb9b7da19,_best_score,0.7030611372328517,19000,1687533195193
ab631b9d0f6e4c14b707378fb9b7da19,_best_score,0.7040373607008679,20000,1687534601795
ab631b9d0f6e4c14b707378fb9b7da19,_best_score,0.7061699655322824,21000,1687535991609
ab631b9d0f6e4c14b707378fb9b7da19,_best_score,0.7094450835857821,22000,1687537382630
ab631b9d0f6e4c14b707378fb9b7da19,_best_score,0.7127231380877227,23000,1687538781768
ab631b9d0f6e4c14b707378fb9b7da19,_best_score,0.7175483739407609,28000,1687545670173
ab631b9d0f6e4c14b707378fb9b7da19,_best_score,0.7188593132803539,32000,1687551258073
ab631b9d0f6e4c14b707378fb9b7da19,_best_score,0.7194871850965077,34000,1687554077413
ab631b9d0f6e4c14b707378fb9b7da19,_best_score,0.7242570049187854,36000,1687556851924
ab631b9d0f6e4c14b707378fb9b7da19,_best_score,0.7245059576507585,41000,1687563838537
ab631b9d0f6e4c14b707378fb9b7da19,_best_score,0.7248087118653997,44000,1687568139682
ab631b9d0f6e4c14b707378fb9b7da19,_best_score,0.7257944729006949,46000,1687571025998
ab631b9d0f6e4c14b707378fb9b7da19,_best_score,0.7290630035491004,47000,1687572440263
ab631b9d0f6e4c14b707378fb9b7da19,_best_score,0.7298722749364,52000,1687579472083
ab631b9d0f6e4c14b707378fb9b7da19,_best_score,0.7304534872527141,55000,1687583613574
ab631b9d0f6e4c14b707378fb9b7da19,_best_score,0.7308667844941295,62000,1687593248181
ab631b9d0f6e4c14b707378fb9b7da19,_best_score,0.7312746231376664,64000,1687595955999
ab631b9d0f6e4c14b707378fb9b7da19,_best_score,0.7315012440192356,66000,1687598595055
ab631b9d0f6e4c14b707378fb9b7da19,_best_score,0.731929608312921,67000,1687599906207
ab631b9d0f6e4c14b707378fb9b7da19,_best_score,0.7324994591363437,72000,1687606511349
ab631b9d0f6e4c14b707378fb9b7da19,_best_score,0.7326796098976444,74000,1687609230964
ab631b9d0f6e4c14b707378fb9b7da19,_best_score,0.7339459001884547,76000,1687612004311
ab631b9d0f6e4c14b707378fb9b7da19,_best_score,0.7344630646584858,84000,1687622978794
ab631b9d0f6e4c14b707378fb9b7da19,_best_score,0.7346661782357198,85000,1687624336264
ab631b9d0f6e4c14b707378fb9b7da19,_best_score,0.7349978843241199,92000,1687633969201
ab631b9d0f6e4c14b707378fb9b7da19,_best_score,0.7350519734059319,93000,1687635373793
ab631b9d0f6e4c14b707378fb9b7da19,_best_score,0.7355719298638597,94000,1687636790379
ab631b9d0f6e4c14b707378fb9b7da19,_best_score,0.7358386529385538,95000,1687638202188
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.1355802016357405,1000,1687505880476
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.27788506754363207,2000,1687507624221
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.39308591786948066,3000,1687509501616
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.47643168796004504,4000,1687510974136
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.552238481775467,5000,1687512343581
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.6043775476450584,6000,1687513873894
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.6299120063390579,7000,1687515317367
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.6468900011728919,8000,1687516772965
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.6608209262900512,9000,1687518249410
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.6692931030645839,10000,1687519664141
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.6777452113487726,11000,1687521578573
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.6854883174653382,12000,1687523056090
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.690696377366346,13000,1687524506640
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.6914357800670633,14000,1687525957911
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.6998316538498804,15000,1687527429903
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.7008994059063961,16000,1687528919822
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.7011424754745051,17000,1687530385841
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.7052591195054996,18000,1687531790457
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.7087822802088692,19000,1687533196291
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.7106365733077649,23000,1687538782454
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.7123987469007282,24000,1687540188607
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.7137972569930223,25000,1687541570388
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.7163626471336185,28000,1687545670624
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.7172837880341716,29000,1687547038640
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.720649723889039,31000,1687549828159
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.720851450677936,32000,1687551259125
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.7217294138646053,33000,1687552713082
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.7217992993153687,36000,1687556853032
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.7236137306105321,38000,1687559633170
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.7241082162173992,41000,1687563839935
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.7254476516275665,42000,1687565219948
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.7262384034316767,43000,1687566686340
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.7267474141449515,44000,1687568141550
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.7284120767452684,49000,1687575304585
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.7287855504812613,50000,1687576699951
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.7294553082692014,51000,1687578077044
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.7294822508916202,54000,1687582221561
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.7309311643343439,55000,1687583614678
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.731376021030354,58000,1687587793841
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.7318443047176874,62000,1687593248009
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.7333365800165231,63000,1687594621695
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.7336033209882494,66000,1687598595796
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.7347756693299491,76000,1687612004544
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.7348433420498508,78000,1687614751281
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.735063410234956,87000,1687627061547
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.7351518653794041,94000,1687636791077
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.7356159383203824,95000,1687638202604
3ff8128fdebb4c9da0033fbd22f86bee,_best_score,0.73575592508374,100000,1687645009542
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.10939023949179692,1000,1687349878312
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.29741458500681767,2000,1687351131268
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.40456781100155514,3000,1687352406387
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.4981110150456246,4000,1687353676077
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.5723800658133211,5000,1687354960205
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.6096483397374405,6000,1687356257968
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.6324379369654218,7000,1687357533341
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.6456313196833436,8000,1687358816374
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.6558198459972762,9000,1687360111884
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.6633048179124679,10000,1687361444234
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.6836983130738902,11000,1687362773224
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.6886143436583669,13000,1687365372870
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.6938813870352292,14000,1687366719376
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.6968787593197641,15000,1687368061485
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7019862512507704,16000,1687369368585
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7051367052084817,17000,1687370671592
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7072661783983691,20000,1687374653142
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7107699039547202,21000,1687375982983
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7122506623383414,22000,1687377304231
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7129724944232149,23000,1687378681767
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.714125795648629,24000,1687380066136
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7161758646015275,27000,1687384223668
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.718797036625338,29000,1687387002858
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.719287772214651,30000,1687388409485
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.71975358413933,35000,1687395400264
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7219587743734523,36000,1687396817929
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7230725506867588,38000,1687399606217
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7230917834414946,40000,1687402397296
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7255338669982943,41000,1687403792093
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7260101074461113,42000,1687405186426
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.726185869291234,43000,1687406565180
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7264233550384476,45000,1687409347947
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7274516182711985,46000,1687410739789
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7283581049622859,47000,1687412122550
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7285482842751011,48000,1687413503831
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7290478655231933,49000,1687414898479
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7298685317871835,52000,1687419048731
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7303238640772404,54000,1687421823573
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7307705088709744,55000,1687423192426
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7326657711790713,57000,1687425983387
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7344347279411647,65000,1687437219289
d691ae59b3cc46b5a56a770b90e68c9a,_best_score,0.7346013881707443,73000,1687448437020
bf91efffbe79480e90057e71efb86633,_best_score,0.12018393067157201,1000,1687349411022
bf91efffbe79480e90057e71efb86633,_best_score,0.27659721862498227,2000,1687350639220
bf91efffbe79480e90057e71efb86633,_best_score,0.3920996870559888,3000,1687351937161
bf91efffbe79480e90057e71efb86633,_best_score,0.48713731033884883,4000,1687353213947
bf91efffbe79480e90057e71efb86633,_best_score,0.5540602463605498,5000,1687354510611
bf91efffbe79480e90057e71efb86633,_best_score,0.6076448332433557,6000,1687355824386
bf91efffbe79480e90057e71efb86633,_best_score,0.6330196003395118,7000,1687357122117
bf91efffbe79480e90057e71efb86633,_best_score,0.6500951123837642,8000,1687358417602
bf91efffbe79480e90057e71efb86633,_best_score,0.6633154102279893,9000,1687359714425
bf91efffbe79480e90057e71efb86633,_best_score,0.6642435816516691,10000,1687361050200
bf91efffbe79480e90057e71efb86633,_best_score,0.6705102750976385,11000,1687362403673
bf91efffbe79480e90057e71efb86633,_best_score,0.6869965394138912,12000,1687363734846
bf91efffbe79480e90057e71efb86633,_best_score,0.6885584294880205,13000,1687365067554
bf91efffbe79480e90057e71efb86633,_best_score,0.6926132754974981,14000,1687366434149
bf91efffbe79480e90057e71efb86633,_best_score,0.6975526521201231,15000,1687367792744
bf91efffbe79480e90057e71efb86633,_best_score,0.6987596697035913,16000,1687369113934
bf91efffbe79480e90057e71efb86633,_best_score,0.7010859899432708,17000,1687370442657
bf91efffbe79480e90057e71efb86633,_best_score,0.7040579632997666,18000,1687371800079
bf91efffbe79480e90057e71efb86633,_best_score,0.7067304927303821,20000,1687374527670
bf91efffbe79480e90057e71efb86633,_best_score,0.7105758314701457,21000,1687375915894
bf91efffbe79480e90057e71efb86633,_best_score,0.7115155476345346,22000,1687377286810
bf91efffbe79480e90057e71efb86633,_best_score,0.7155054975943081,24000,1687380067997
bf91efffbe79480e90057e71efb86633,_best_score,0.7171960255669797,26000,1687382852154
bf91efffbe79480e90057e71efb86633,_best_score,0.717785783524217,30000,1687388411206
bf91efffbe79480e90057e71efb86633,_best_score,0.7212896311842186,31000,1687389802543
bf91efffbe79480e90057e71efb86633,_best_score,0.7230113407420711,32000,1687391191030
bf91efffbe79480e90057e71efb86633,_best_score,0.7231761643102864,34000,1687393998150
bf91efffbe79480e90057e71efb86633,_best_score,0.724742762254269,39000,1687401005229
bf91efffbe79480e90057e71efb86633,_best_score,0.7260999902767917,40000,1687402400134
bf91efffbe79480e90057e71efb86633,_best_score,0.7267636285194421,42000,1687405188367
bf91efffbe79480e90057e71efb86633,_best_score,0.7271813505370628,47000,1687412125119
bf91efffbe79480e90057e71efb86633,_best_score,0.727725180867942,48000,1687413505898
bf91efffbe79480e90057e71efb86633,_best_score,0.7283838474463599,50000,1687416271105
bf91efffbe79480e90057e71efb86633,_best_score,0.7285442937232188,51000,1687417662614
bf91efffbe79480e90057e71efb86633,_best_score,0.7287451812106392,52000,1687419051246
bf91efffbe79480e90057e71efb86633,_best_score,0.7294835292873972,53000,1687420443267
bf91efffbe79480e90057e71efb86633,_best_score,0.7296502461806456,58000,1687427375719
bf91efffbe79480e90057e71efb86633,_best_score,0.7309081279945766,59000,1687428794418
bf91efffbe79480e90057e71efb86633,_best_score,0.7309437909315565,60000,1687430202992
bf91efffbe79480e90057e71efb86633,_best_score,0.7316518796414687,66000,1687438615140
bf91efffbe79480e90057e71efb86633,_best_score,0.7316700624301224,69000,1687442803456
bf91efffbe79480e90057e71efb86633,_best_score,0.7339554919850647,72000,1687446997560
bf91efffbe79480e90057e71efb86633,_best_score,0.7348902323235791,73000,1687448440098
bf91efffbe79480e90057e71efb86633,_best_score,0.7352054929178887,86000,1687466680207
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.12659044725984311,1000,1687349344830
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.27880516615638595,2000,1687350625193
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.39675441738195,3000,1687351957694
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.49347767369569406,4000,1687353253275
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.567375387382134,5000,1687354583925
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.6114203813267889,6000,1687355941802
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.6268546359248388,7000,1687357294624
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.650695582230027,8000,1687358659616
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.6634852286159423,9000,1687360025491
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.673140528795342,10000,1687361437022
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.6802884418687034,11000,1687362820066
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.6867318049675228,12000,1687364193500
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.6952734290682288,13000,1687365600112
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.6991606266868472,14000,1687367042954
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7002519030663892,15000,1687368404210
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7043013673776478,16000,1687369753111
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7059067308287473,17000,1687371101773
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.709717396731431,19000,1687373780956
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7142487834245256,21000,1687376467009
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7150560176237556,22000,1687377800163
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7165637143415505,24000,1687380499252
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7175382766430378,26000,1687383219894
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7195831877061262,27000,1687384571849
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7227176445810745,29000,1687387294625
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7235368409883178,33000,1687392601941
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7236626840346575,34000,1687393927993
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7237626110552555,35000,1687395280375
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.726097898294382,36000,1687396632023
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7265918416644693,37000,1687397971247
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7282845219020208,40000,1687402022710
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7308051557107987,42000,1687404691218
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7308275659991871,53000,1687419318448
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7311131826691464,54000,1687420652436
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7313984577617971,55000,1687421996772
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7316213709257996,57000,1687424672361
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7318543458869586,59000,1687427368547
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7323911601542268,60000,1687428736669
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7341032824306,63000,1687432800042
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7343929440883434,73000,1687446487381
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7353886556104111,78000,1687453334603
c1dffa81cb094b8c80f90722b4b8f128,_best_score,0.7354402127958881,91000,1687471502779
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.11703765743000437,1000,1687349262777
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.28268650470803947,2000,1687350577793
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.399727422849275,3000,1687351931509
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.5068357126267629,4000,1687353249486
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.5716297747787312,5000,1687354583518
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.6096637559992044,6000,1687355938043
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.6375035112858837,7000,1687357293196
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.6443508474341906,8000,1687358657309
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.6625141331777749,9000,1687360024380
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.6723241751702622,10000,1687361433586
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.6822068876685922,11000,1687362818279
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.6858086721729421,12000,1687364189541
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.6917473357195264,13000,1687365598783
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.6938257808768835,14000,1687367040033
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.6962500607065781,15000,1687368402073
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.6993667924698499,16000,1687369750943
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7033167215614712,17000,1687371097574
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7040639416149111,18000,1687372430531
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7075148615215119,19000,1687373778416
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7083236596003147,21000,1687376464509
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7106393609360834,22000,1687377796566
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7170526665586187,25000,1687381861770
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7192719947687688,29000,1687387291677
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7193371061139946,30000,1687388611950
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7213571236543657,31000,1687389935014
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7236066377043987,32000,1687391253696
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7250014147570162,35000,1687395275837
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7262627197002556,37000,1687397969617
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7269144595120767,40000,1687402019924
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7273257121436009,42000,1687404684989
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7278969605950019,44000,1687407336872
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7286464635180475,45000,1687408656281
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7295565195706829,49000,1687413956507
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7304464133392796,50000,1687415290045
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7304958755756439,54000,1687420648129
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7319619312427624,55000,1687421996358
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.733565985864966,59000,1687427366588
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7350878025457123,73000,1687446485196
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7355129561810313,95000,1687477011539
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.735914553235749,98000,1687481153390
140c4db19dc749199ffa2f1be34c12ac,_best_score,0.7366620909232351,100000,1687483909510
95867027b97e46678353f34233ddae29,_best_score,0.06536922915683138,1000,1687348534992
95867027b97e46678353f34233ddae29,_best_score,0.2900665043936784,2000,1687349793289
95867027b97e46678353f34233ddae29,_best_score,0.39846923574488907,3000,1687351145450
95867027b97e46678353f34233ddae29,_best_score,0.5154194922542418,4000,1687352476048
